checkpoint_step,proposal_seed,method,view,state_id,candidate_count,direct_selection_eligible,anchor_teacher,anchor_student,oracle_index,selected_index,oracle_lift,selected_lift,predicted_lift,selector_capture_raw,selector_capture_display,qw_qa_exploitation_gap,teacher_twin_directional_agreement,teacher_twin_pair_count,teacher_twin_disagreement_median,selected_twin_disagreement,oracle_twin_disagreement,random_candidate_twin_disagreement,qw_pairwise_accuracy,qw_pair_count,qw_spearman,qw_top1_agreement,latent_pairwise_rms,decoded_action_pairwise_rms,tanh_saturation_fraction,out_of_envelope_fraction,finite
100000,3303,g_current,augmentation,26,1,1,1611.0284423828125,1611.4298095703125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,4.7767333984375,4.7767333984375,4.7767333984375,4.7767333984375,1.0,0,1.0,1.0,0.0,0.0,0.0,0.0,1
100000,3303,g_current,augmentation,27,1,1,1627.192626953125,1631.767822265625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,6.9703369140625,6.9703369140625,6.9703369140625,6.9703369140625,1.0,0,1.0,1.0,0.0,0.0,0.0,0.0,1
100000,3303,g_current,augmentation,28,1,1,1010.248779296875,822.9143676757812,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,38.8953857421875,38.8953857421875,38.8953857421875,38.8953857421875,1.0,0,1.0,1.0,0.0,0.0,0.8333333333333334,0.0,1
100000,3303,g_current,augmentation,29,1,1,1530.224365234375,1518.8856201171875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2.61865234375,2.61865234375,2.61865234375,2.61865234375,1.0,0,1.0,1.0,0.0,0.0,0.0,0.0,1
100000,3303,g_current,augmentation,30,1,1,1615.667724609375,1605.0836181640625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,5.390625,5.390625,5.390625,5.390625,1.0,0,1.0,1.0,0.0,0.0,0.041666666666666664,0.0,1
100000,3303,g_current,augmentation,31,1,1,926.5401000976562,1058.6661376953125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,23.71734619140625,23.71734619140625,23.71734619140625,23.71734619140625,1.0,0,1.0,1.0,0.0,0.0,0.125,0.0,1
100000,3303,g_current,augmentation,32,1,1,1615.7474365234375,1603.3040771484375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.86279296875,1.86279296875,1.86279296875,1.86279296875,1.0,0,1.0,1.0,0.0,0.0,0.0,0.0,1
100000,3303,g_current,augmentation,33,1,1,253.83706665039062,230.96400451660156,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,7.014312744140625,7.014312744140625,7.014312744140625,7.014312744140625,1.0,0,1.0,1.0,0.0,0.0,0.0,0.0,1
100000,3303,g_current,augmentation,34,1,1,1628.65673828125,1628.0211181640625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.294189453125,0.294189453125,0.294189453125,0.294189453125,1.0,0,1.0,1.0,0.0,0.0,0.0,0.0,1
100000,3303,g_current,augmentation,35,1,1,268.34161376953125,262.9312438964844,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,21.899169921875,21.899169921875,21.899169921875,21.899169921875,1.0,0,1.0,1.0,0.0,0.0,0.0,0.0,1
100000,3303,g_current,augmentation,36,1,1,1475.988037109375,1482.6280517578125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,10.9149169921875,10.9149169921875,10.9149169921875,10.9149169921875,1.0,0,1.0,1.0,0.0,0.0,0.125,0.0,1
100000,3303,g_current,augmentation,37,1,1,322.949462890625,288.4507141113281,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,12.342498779296875,12.342498779296875,12.342498779296875,12.342498779296875,1.0,0,1.0,1.0,0.0,0.0,0.041666666666666664,0.0,1
100000,3303,g_current,augmentation,38,1,1,1589.560302734375,1593.7916259765625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2.6722412109375,2.6722412109375,2.6722412109375,2.6722412109375,1.0,0,1.0,1.0,0.0,0.0,0.0,0.0,1
100000,3303,g_current,augmentation,39,1,1,107.79046630859375,97.9977035522461,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.173309326171875,0.173309326171875,0.173309326171875,0.173309326171875,1.0,0,1.0,1.0,0.0,0.0,0.16666666666666666,0.0,1
100000,3303,g_current,augmentation,40,1,1,1456.1708984375,1455.6915283203125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.6676025390625,1.6676025390625,1.6676025390625,1.6676025390625,1.0,0,1.0,1.0,0.0,0.0,0.0,0.0,1
100000,3303,g_current,augmentation,41,1,1,1432.5552978515625,1431.7103271484375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,4.689697265625,4.689697265625,4.689697265625,4.689697265625,1.0,0,1.0,1.0,0.0,0.0,0.16666666666666666,0.0,1
100000,3303,g_current,augmentation,42,1,1,1610.122802734375,1607.2232666015625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,4.3887939453125,4.3887939453125,4.3887939453125,4.3887939453125,1.0,0,1.0,1.0,0.0,0.0,0.0,0.0,1
100000,3303,g_current,augmentation,43,1,1,1616.590087890625,1615.548095703125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2.863525390625,2.863525390625,2.863525390625,2.863525390625,1.0,0,1.0,1.0,0.0,0.0,0.041666666666666664,0.0,1
100000,3303,g_current,augmentation,44,1,1,1555.123779296875,1563.9239501953125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,6.6588134765625,6.6588134765625,6.6588134765625,6.6588134765625,1.0,0,1.0,1.0,0.0,0.0,0.125,0.0,1
100000,3303,g_current,augmentation,45,1,1,1640.9571533203125,1634.915771484375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.1513671875,0.1513671875,0.1513671875,0.1513671875,1.0,0,1.0,1.0,0.0,0.0,0.0,0.0,1
100000,3303,g_current,augmentation,46,1,1,1606.4705810546875,1605.39892578125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.445556640625,1.445556640625,1.445556640625,1.445556640625,1.0,0,1.0,1.0,0.0,0.0,0.0,0.0,1
100000,3303,g_current,augmentation,47,1,1,1646.378173828125,1644.1895751953125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.313232421875,0.313232421875,0.313232421875,0.313232421875,1.0,0,1.0,1.0,0.0,0.0,0.08333333333333333,0.0,1
100000,3303,g_current,augmentation,48,1,1,1458.34912109375,1461.31298828125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.9814453125,1.9814453125,1.9814453125,1.9814453125,1.0,0,1.0,1.0,0.0,0.0,0.0,0.0,1
100000,3303,g_current,augmentation,49,1,1,29.956392288208008,23.214265823364258,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3.9470996856689453,3.9470996856689453,3.9470996856689453,3.9470996856689453,1.0,0,1.0,1.0,0.0,0.0,0.125,0.0,1
100000,3303,g_current,augmentation,50,1,1,96.50592803955078,95.5526123046875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.334320068359375,0.334320068359375,0.334320068359375,0.334320068359375,1.0,0,1.0,1.0,0.0,0.0,0.20833333333333334,0.0,1
100000,3303,g_current,augmentation,51,1,1,1635.3138427734375,1635.05517578125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.14990234375,0.14990234375,0.14990234375,0.14990234375,1.0,0,1.0,1.0,0.0,0.0,0.08333333333333333,0.0,1
100000,3303,g_current,augmentation,52,1,1,1523.8458251953125,1548.1695556640625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,5.789794921875,5.789794921875,5.789794921875,5.789794921875,1.0,0,1.0,1.0,0.0,0.0,0.041666666666666664,0.0,1
100000,3303,g_current,augmentation,53,1,1,29.498964309692383,10.718588829040527,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,12.324914932250977,12.324914932250977,12.324914932250977,12.324914932250977,1.0,0,1.0,1.0,0.0,0.0,0.125,0.0,1
100000,3303,g_current,augmentation,54,1,1,1561.9969482421875,1530.3223876953125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,12.2176513671875,12.2176513671875,12.2176513671875,12.2176513671875,1.0,0,1.0,1.0,0.0,0.0,0.0,0.0,1
100000,3303,g_current,augmentation,55,1,1,1430.5443115234375,1418.8599853515625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,29.8179931640625,29.8179931640625,29.8179931640625,29.8179931640625,1.0,0,1.0,1.0,0.0,0.0,0.041666666666666664,0.0,1
100000,3303,g_current,augmentation,56,1,1,1653.7330322265625,1644.7532958984375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2.314453125,2.314453125,2.314453125,2.314453125,1.0,0,1.0,1.0,0.0,0.0,0.0,0.0,1
100000,3303,g_current,augmentation,57,1,1,1629.9512939453125,1636.6302490234375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,4.3109130859375,4.3109130859375,4.3109130859375,4.3109130859375,1.0,0,1.0,1.0,0.0,0.0,0.0,0.0,1
100000,3303,g_current,augmentation,58,1,1,1361.6170654296875,1356.6324462890625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,27.48046875,27.48046875,27.48046875,27.48046875,1.0,0,1.0,1.0,0.0,0.0,0.0,0.0,1
100000,3303,g_current,augmentation,59,1,1,1621.5302734375,1603.519775390625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,4.930908203125,4.930908203125,4.930908203125,4.930908203125,1.0,0,1.0,1.0,0.0,0.0,0.0,0.0,1
100000,3303,g_current,augmentation,60,1,1,1632.6019287109375,1631.8828125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,4.743408203125,4.743408203125,4.743408203125,4.743408203125,1.0,0,1.0,1.0,0.0,0.0,0.0,0.0,1
100000,3303,g_current,augmentation,61,1,1,97.91462707519531,93.63692474365234,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.9572830200195312,0.9572830200195312,0.9572830200195312,0.9572830200195312,1.0,0,1.0,1.0,0.0,0.0,0.3333333333333333,0.0,1
100000,3303,g_current,augmentation,62,1,1,1646.767822265625,1646.0445556640625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,4.3006591796875,4.3006591796875,4.3006591796875,4.3006591796875,1.0,0,1.0,1.0,0.0,0.0,0.0,0.0,1
100000,3303,g_current,augmentation,63,1,1,1483.3861083984375,1485.3389892578125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,7.7420654296875,7.7420654296875,7.7420654296875,7.7420654296875,1.0,0,1.0,1.0,0.0,0.0,0.0,0.0,1
100000,3303,g_current,augmentation,64,1,1,1604.2039794921875,1604.013671875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,4.5428466796875,4.5428466796875,4.5428466796875,4.5428466796875,1.0,0,1.0,1.0,0.0,0.0,0.0,0.0,1
100000,3303,g_current,augmentation,65,1,1,1572.73046875,1570.733642578125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.4583740234375,0.4583740234375,0.4583740234375,0.4583740234375,1.0,0,1.0,1.0,0.0,0.0,0.041666666666666664,0.0,1
100000,3303,g_current,augmentation,66,1,1,1247.4969482421875,1299.1092529296875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,29.3341064453125,29.3341064453125,29.3341064453125,29.3341064453125,1.0,0,1.0,1.0,0.0,0.0,0.08333333333333333,0.0,1
100000,3303,g_current,augmentation,67,1,1,131.8198699951172,131.42782592773438,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,31.18206787109375,31.18206787109375,31.18206787109375,31.18206787109375,1.0,0,1.0,1.0,0.0,0.0,0.0,0.0,1
100000,3303,g_current,augmentation,68,1,1,1655.3740234375,1657.2650146484375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3.821533203125,3.821533203125,3.821533203125,3.821533203125,1.0,0,1.0,1.0,0.0,0.0,0.0,0.0,1
100000,3303,g_current,augmentation,69,1,1,771.5940551757812,682.5736083984375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,40.43951416015625,40.43951416015625,40.43951416015625,40.43951416015625,1.0,0,1.0,1.0,0.0,0.0,0.20833333333333334,0.0,1
100000,3303,g_current,augmentation,70,1,1,570.2821044921875,625.299560546875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,72.0234375,72.0234375,72.0234375,72.0234375,1.0,0,1.0,1.0,0.0,0.0,0.08333333333333333,0.0,1
100000,3303,g_current,augmentation,71,1,1,1643.1708984375,1641.3592529296875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3.2659912109375,3.2659912109375,3.2659912109375,3.2659912109375,1.0,0,1.0,1.0,0.0,0.0,0.0,0.0,1
100000,3303,g_current,augmentation,72,1,1,93.700927734375,94.49014282226562,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.31646728515625,1.31646728515625,1.31646728515625,1.31646728515625,1.0,0,1.0,1.0,0.0,0.0,0.125,0.0,1
100000,3303,g_current,augmentation,73,1,1,1651.7164306640625,1653.5714111328125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.26708984375,0.26708984375,0.26708984375,0.26708984375,1.0,0,1.0,1.0,0.0,0.0,0.041666666666666664,0.0,1
100000,3303,g_current,augmentation,74,1,1,1632.3984375,1630.3848876953125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.3875732421875,1.3875732421875,1.3875732421875,1.3875732421875,1.0,0,1.0,1.0,0.0,0.0,0.0,0.0,1
100000,3303,g_current,augmentation,75,1,1,1640.4776611328125,1634.8995361328125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.18408203125,0.18408203125,0.18408203125,0.18408203125,1.0,0,1.0,1.0,0.0,0.0,0.0,0.0,1
100000,3303,g_current,augmentation,76,1,1,1633.347412109375,1636.2662353515625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,7.6326904296875,7.6326904296875,7.6326904296875,7.6326904296875,1.0,0,1.0,1.0,0.0,0.0,0.0,0.0,1
100000,3303,g_current,augmentation,77,1,1,1631.9171142578125,1630.12255859375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.5718994140625,0.5718994140625,0.5718994140625,0.5718994140625,1.0,0,1.0,1.0,0.0,0.0,0.0,0.0,1
100000,3303,g_current,augmentation,78,1,1,1647.368408203125,1648.0731201171875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2.5545654296875,2.5545654296875,2.5545654296875,2.5545654296875,1.0,0,1.0,1.0,0.0,0.0,0.0,0.0,1
100000,3303,g_current,augmentation,79,1,1,1637.24462890625,1637.5570068359375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3.6036376953125,3.6036376953125,3.6036376953125,3.6036376953125,1.0,0,1.0,1.0,0.0,0.0,0.0,0.0,1
100000,3303,g_current,augmentation,80,1,1,1529.0289306640625,1529.3238525390625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,6.2728271484375,6.2728271484375,6.2728271484375,6.2728271484375,1.0,0,1.0,1.0,0.0,0.0,0.041666666666666664,0.0,1
100000,3303,g_current,augmentation,81,1,1,1579.812744140625,1578.801025390625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,4.6907958984375,4.6907958984375,4.6907958984375,4.6907958984375,1.0,0,1.0,1.0,0.0,0.0,0.16666666666666666,0.0,1
100000,3303,g_current,augmentation,82,1,1,1635.6708984375,1636.8017578125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.6805419921875,0.6805419921875,0.6805419921875,0.6805419921875,1.0,0,1.0,1.0,0.0,0.0,0.0,0.0,1
100000,3303,g_current,augmentation,83,1,1,94.58697509765625,97.73605346679688,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.410552978515625,1.410552978515625,1.410552978515625,1.410552978515625,1.0,0,1.0,1.0,0.0,0.0,0.3333333333333333,0.0,1
100000,3303,g_current,augmentation,84,1,1,291.6681823730469,279.1483154296875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.10723876953125,0.10723876953125,0.10723876953125,0.10723876953125,1.0,0,1.0,1.0,0.0,0.0,0.041666666666666664,0.0,1
100000,3303,g_current,augmentation,85,1,1,1648.570068359375,1648.9652099609375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.7034912109375,1.7034912109375,1.7034912109375,1.7034912109375,1.0,0,1.0,1.0,0.0,0.0,0.0,0.0,1
100000,3303,g_current,augmentation,86,1,1,118.86424255371094,109.2532730102539,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.8603439331054688,0.8603439331054688,0.8603439331054688,0.8603439331054688,1.0,0,1.0,1.0,0.0,0.0,0.125,0.0,1
100000,3303,g_current,augmentation,87,1,1,1529.4527587890625,1463.3031005859375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.582275390625,0.582275390625,0.582275390625,0.582275390625,1.0,0,1.0,1.0,0.0,0.0,0.0,0.0,1
100000,3303,g_current,augmentation,88,1,1,1598.3143310546875,1596.1644287109375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.834716796875,0.834716796875,0.834716796875,0.834716796875,1.0,0,1.0,1.0,0.0,0.0,0.0,0.0,1
100000,3303,g_current,augmentation,89,1,1,1622.693115234375,1621.4346923828125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.8128662109375,0.8128662109375,0.8128662109375,0.8128662109375,1.0,0,1.0,1.0,0.0,0.0,0.041666666666666664,0.0,1
100000,3303,g_current,augmentation,90,1,1,1646.4366455078125,1649.1776123046875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3.932861328125,3.932861328125,3.932861328125,3.932861328125,1.0,0,1.0,1.0,0.0,0.0,0.041666666666666664,0.0,1
100000,3303,g_current,augmentation,91,1,1,1655.2578125,1654.2181396484375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.6141357421875,0.6141357421875,0.6141357421875,0.6141357421875,1.0,0,1.0,1.0,0.0,0.0,0.0,0.0,1
100000,3303,g_current,augmentation,92,1,1,1616.7591552734375,1615.5496826171875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,9.2342529296875,9.2342529296875,9.2342529296875,9.2342529296875,1.0,0,1.0,1.0,0.0,0.0,0.041666666666666664,0.0,1
100000,3303,g_current,augmentation,93,1,1,1419.607666015625,1425.9815673828125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,12.9375,12.9375,12.9375,12.9375,1.0,0,1.0,1.0,0.0,0.0,0.041666666666666664,0.0,1
100000,3303,g_current,augmentation,94,1,1,1489.9696044921875,1488.6871337890625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,20.4410400390625,20.4410400390625,20.4410400390625,20.4410400390625,1.0,0,1.0,1.0,0.0,0.0,0.0,0.0,1
100000,3303,g_current,augmentation,95,1,1,1594.40380859375,1593.4764404296875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3975830078125,0.3975830078125,0.3975830078125,0.3975830078125,1.0,0,1.0,1.0,0.0,0.0,0.0,0.0,1
100000,3303,g_current,augmentation,96,1,1,753.5980834960938,761.1524047851562,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,10.95623779296875,10.95623779296875,10.95623779296875,10.95623779296875,1.0,0,1.0,1.0,0.0,0.0,0.0,0.0,1
100000,3303,g_current,augmentation,97,1,1,1630.1656494140625,1629.4622802734375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.77783203125,1.77783203125,1.77783203125,1.77783203125,1.0,0,1.0,1.0,0.0,0.0,0.0,0.0,1
