checkpoint_step,proposal_seed,method,view,state_id,candidate_count,direct_selection_eligible,anchor_teacher,anchor_student,oracle_index,selected_index,oracle_lift,selected_lift,predicted_lift,selector_capture_raw,selector_capture_display,qw_qa_exploitation_gap,teacher_twin_directional_agreement,teacher_twin_pair_count,teacher_twin_disagreement_median,selected_twin_disagreement,oracle_twin_disagreement,random_candidate_twin_disagreement,qw_pairwise_accuracy,qw_pair_count,qw_spearman,qw_top1_agreement,latent_pairwise_rms,decoded_action_pairwise_rms,tanh_saturation_fraction,tanh_saturation_applicable,tanh_generated_candidate_fraction,scaled_boundary_or_outside_fraction,out_of_envelope_fraction,finite,model_family,teacher_kind
100000,2202,actor_local,fixed_state_mirror,10,1,1,1641.093994140625,1636.597900390625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.5655517578125,1.5655517578125,1.5655517578125,1.5655517578125,1.0,0,1.0,1.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1,matched_dsrl_na,native_online_qa
100000,2202,actor_local,fixed_state_mirror,11,1,1,1648.5281982421875,1668.4908447265625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,4.711181640625,4.711181640625,4.711181640625,4.711181640625,1.0,0,1.0,1.0,0.0,0.0,0.041666666666666664,1,1.0,0.041666666666666664,0.0,1,matched_dsrl_na,native_online_qa
100000,2202,actor_local,fixed_state_mirror,12,1,1,1687.883056640625,1696.2208251953125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.167724609375,1.167724609375,1.167724609375,1.167724609375,1.0,0,1.0,1.0,0.0,0.0,0.041666666666666664,1,1.0,0.041666666666666664,0.0,1,matched_dsrl_na,native_online_qa
100000,2202,actor_local,fixed_state_mirror,13,1,1,1678.5030517578125,1679.9464111328125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3.126708984375,3.126708984375,3.126708984375,3.126708984375,1.0,0,1.0,1.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1,matched_dsrl_na,native_online_qa
100000,2202,actor_local,fixed_state_mirror,14,1,1,1693.1280517578125,1700.3685302734375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,4.0079345703125,4.0079345703125,4.0079345703125,4.0079345703125,1.0,0,1.0,1.0,0.0,0.0,0.041666666666666664,1,1.0,0.041666666666666664,0.0,1,matched_dsrl_na,native_online_qa
100000,2202,actor_local,fixed_state_mirror,15,1,1,1738.5482177734375,1736.222900390625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.8782958984375,1.8782958984375,1.8782958984375,1.8782958984375,1.0,0,1.0,1.0,0.0,0.0,0.08333333333333333,1,1.0,0.08333333333333333,0.0,1,matched_dsrl_na,native_online_qa
100000,2202,actor_local,fixed_state_mirror,16,1,1,1021.883056640625,1041.284423828125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,45.058837890625,45.058837890625,45.058837890625,45.058837890625,1.0,0,1.0,1.0,0.0,0.0,0.4583333333333333,1,1.0,0.4583333333333333,0.0,1,matched_dsrl_na,native_online_qa
100000,2202,actor_local,fixed_state_mirror,17,1,1,1711.433349609375,1711.0938720703125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2.06982421875,2.06982421875,2.06982421875,2.06982421875,1.0,0,1.0,1.0,0.0,0.0,0.041666666666666664,1,1.0,0.041666666666666664,0.0,1,matched_dsrl_na,native_online_qa
100000,2202,actor_local,fixed_state_mirror,18,1,1,1704.2022705078125,1692.5145263671875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2.746826171875,2.746826171875,2.746826171875,2.746826171875,1.0,0,1.0,1.0,0.0,0.0,0.125,1,1.0,0.125,0.0,1,matched_dsrl_na,native_online_qa
100000,2202,actor_local,fixed_state_mirror,19,1,1,1723.2100830078125,1728.9915771484375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,5.134033203125,5.134033203125,5.134033203125,5.134033203125,1.0,0,1.0,1.0,0.0,0.0,0.041666666666666664,1,1.0,0.041666666666666664,0.0,1,matched_dsrl_na,native_online_qa
100000,2202,actor_local,fixed_state_mirror,20,1,1,1700.8287353515625,1706.2020263671875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3.5318603515625,3.5318603515625,3.5318603515625,3.5318603515625,1.0,0,1.0,1.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1,matched_dsrl_na,native_online_qa
100000,2202,actor_local,fixed_state_mirror,21,1,1,1725.292236328125,1721.1380615234375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.318359375,1.318359375,1.318359375,1.318359375,1.0,0,1.0,1.0,0.0,0.0,0.08333333333333333,1,1.0,0.08333333333333333,0.0,1,matched_dsrl_na,native_online_qa
100000,2202,actor_local,fixed_state_mirror,22,1,1,1732.4471435546875,1729.77783203125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2.425537109375,2.425537109375,2.425537109375,2.425537109375,1.0,0,1.0,1.0,0.0,0.0,0.041666666666666664,1,1.0,0.041666666666666664,0.0,1,matched_dsrl_na,native_online_qa
100000,2202,actor_local,fixed_state_mirror,23,1,1,175.7455596923828,162.75587463378906,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,12.749526977539062,12.749526977539062,12.749526977539062,12.749526977539062,1.0,0,1.0,1.0,0.0,0.0,0.16666666666666666,1,1.0,0.16666666666666666,0.0,1,matched_dsrl_na,native_online_qa
100000,2202,actor_local,fixed_state_mirror,24,1,1,1743.30859375,1744.4814453125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2.38427734375,2.38427734375,2.38427734375,2.38427734375,1.0,0,1.0,1.0,0.0,0.0,0.041666666666666664,1,1.0,0.041666666666666664,0.0,1,matched_dsrl_na,native_online_qa
100000,2202,actor_local,fixed_state_mirror,25,1,1,192.50152587890625,220.1251678466797,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,22.484695434570312,22.484695434570312,22.484695434570312,22.484695434570312,1.0,0,1.0,1.0,0.0,0.0,0.08333333333333333,1,1.0,0.08333333333333333,0.0,1,matched_dsrl_na,native_online_qa
100000,2202,actor_local,fixed_state_mirror,26,1,1,1739.4432373046875,1733.1297607421875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0633544921875,1.0633544921875,1.0633544921875,1.0633544921875,1.0,0,1.0,1.0,0.0,0.0,0.041666666666666664,1,1.0,0.041666666666666664,0.0,1,matched_dsrl_na,native_online_qa
100000,2202,actor_local,fixed_state_mirror,27,1,1,1609.6702880859375,1605.770263671875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0240478515625,1.0240478515625,1.0240478515625,1.0240478515625,1.0,0,1.0,1.0,0.0,0.0,0.08333333333333333,1,1.0,0.08333333333333333,0.0,1,matched_dsrl_na,native_online_qa
100000,2202,actor_local,fixed_state_mirror,28,1,1,1743.7626953125,1743.1165771484375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3.0455322265625,3.0455322265625,3.0455322265625,3.0455322265625,1.0,0,1.0,1.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1,matched_dsrl_na,native_online_qa
100000,2202,actor_local,fixed_state_mirror,29,1,1,1726.4967041015625,1717.5927734375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,4.02001953125,4.02001953125,4.02001953125,4.02001953125,1.0,0,1.0,1.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1,matched_dsrl_na,native_online_qa
100000,2202,actor_local,fixed_state_mirror,30,1,1,1723.184814453125,1720.7720947265625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,4.900634765625,4.900634765625,4.900634765625,4.900634765625,1.0,0,1.0,1.0,0.0,0.0,0.08333333333333333,1,1.0,0.08333333333333333,0.0,1,matched_dsrl_na,native_online_qa
100000,2202,actor_local,fixed_state_mirror,31,1,1,1749.9925537109375,1750.7783203125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2.236572265625,2.236572265625,2.236572265625,2.236572265625,1.0,0,1.0,1.0,0.0,0.0,0.041666666666666664,1,1.0,0.041666666666666664,0.0,1,matched_dsrl_na,native_online_qa
100000,2202,actor_local,fixed_state_mirror,32,1,1,1438.8734130859375,1446.892333984375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2.2069091796875,2.2069091796875,2.2069091796875,2.2069091796875,1.0,0,1.0,1.0,0.0,0.0,0.3333333333333333,1,1.0,0.3333333333333333,0.0,1,matched_dsrl_na,native_online_qa
100000,2202,actor_local,fixed_state_mirror,33,1,1,1731.9415283203125,1722.243896484375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2.86328125,2.86328125,2.86328125,2.86328125,1.0,0,1.0,1.0,0.0,0.0,0.041666666666666664,1,1.0,0.041666666666666664,0.0,1,matched_dsrl_na,native_online_qa
100000,2202,actor_local,fixed_state_mirror,34,1,1,1640.67822265625,1639.7967529296875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.5338134765625,0.5338134765625,0.5338134765625,0.5338134765625,1.0,0,1.0,1.0,0.0,0.0,0.041666666666666664,1,1.0,0.041666666666666664,0.0,1,matched_dsrl_na,native_online_qa
100000,2202,actor_local,fixed_state_mirror,35,1,1,1732.7802734375,1733.365478515625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,4.4515380859375,4.4515380859375,4.4515380859375,4.4515380859375,1.0,0,1.0,1.0,0.0,0.0,0.041666666666666664,1,1.0,0.041666666666666664,0.0,1,matched_dsrl_na,native_online_qa
100000,2202,actor_local,fixed_state_mirror,36,1,1,1626.6253662109375,1629.843017578125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.9554443359375,1.9554443359375,1.9554443359375,1.9554443359375,1.0,0,1.0,1.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1,matched_dsrl_na,native_online_qa
100000,2202,actor_local,fixed_state_mirror,37,1,1,135.1356201171875,158.6381378173828,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2.273406982421875,2.273406982421875,2.273406982421875,2.273406982421875,1.0,0,1.0,1.0,0.0,0.0,0.08333333333333333,1,1.0,0.08333333333333333,0.0,1,matched_dsrl_na,native_online_qa
100000,2202,actor_local,fixed_state_mirror,38,1,1,1685.8265380859375,1698.71826171875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3.239990234375,3.239990234375,3.239990234375,3.239990234375,1.0,0,1.0,1.0,0.0,0.0,0.041666666666666664,1,1.0,0.041666666666666664,0.0,1,matched_dsrl_na,native_online_qa
100000,2202,actor_local,fixed_state_mirror,39,1,1,1368.198974609375,1388.9046630859375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.1512451171875,1.1512451171875,1.1512451171875,1.1512451171875,1.0,0,1.0,1.0,0.0,0.0,0.2916666666666667,1,1.0,0.2916666666666667,0.0,1,matched_dsrl_na,native_online_qa
100000,2202,actor_local,fixed_state_mirror,40,1,1,1520.6712646484375,1534.125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,12.2830810546875,12.2830810546875,12.2830810546875,12.2830810546875,1.0,0,1.0,1.0,0.0,0.0,0.375,1,1.0,0.375,0.0,1,matched_dsrl_na,native_online_qa
100000,2202,actor_local,fixed_state_mirror,41,1,1,1718.2537841796875,1710.8798828125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2.0655517578125,2.0655517578125,2.0655517578125,2.0655517578125,1.0,0,1.0,1.0,0.0,0.0,0.041666666666666664,1,1.0,0.041666666666666664,0.0,1,matched_dsrl_na,native_online_qa
100000,2202,actor_local,fixed_state_mirror,42,1,1,1678.950927734375,1678.7080078125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.6263427734375,1.6263427734375,1.6263427734375,1.6263427734375,1.0,0,1.0,1.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1,matched_dsrl_na,native_online_qa
100000,2202,actor_local,fixed_state_mirror,43,1,1,1685.5823974609375,1690.3106689453125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,8.7344970703125,8.7344970703125,8.7344970703125,8.7344970703125,1.0,0,1.0,1.0,0.0,0.0,0.08333333333333333,1,1.0,0.08333333333333333,0.0,1,matched_dsrl_na,native_online_qa
100000,2202,actor_local,fixed_state_mirror,44,1,1,1734.9158935546875,1733.6070556640625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2.40283203125,2.40283203125,2.40283203125,2.40283203125,1.0,0,1.0,1.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1,matched_dsrl_na,native_online_qa
100000,2202,actor_local,fixed_state_mirror,45,1,1,577.4249267578125,697.2792358398438,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,74.4093017578125,74.4093017578125,74.4093017578125,74.4093017578125,1.0,0,1.0,1.0,0.0,0.0,0.3333333333333333,1,1.0,0.3333333333333333,0.0,1,matched_dsrl_na,native_online_qa
100000,2202,actor_local,fixed_state_mirror,46,1,1,37.348140716552734,43.951087951660156,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2.5061492919921875,2.5061492919921875,2.5061492919921875,2.5061492919921875,1.0,0,1.0,1.0,0.0,0.0,0.125,1,1.0,0.125,0.0,1,matched_dsrl_na,native_online_qa
100000,2202,actor_local,fixed_state_mirror,47,1,1,1715.909423828125,1712.7657470703125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.25048828125,1.25048828125,1.25048828125,1.25048828125,1.0,0,1.0,1.0,0.0,0.0,0.041666666666666664,1,1.0,0.041666666666666664,0.0,1,matched_dsrl_na,native_online_qa
100000,2202,actor_local,fixed_state_mirror,48,1,1,1595.3822021484375,1600.71533203125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,4.61767578125,4.61767578125,4.61767578125,4.61767578125,1.0,0,1.0,1.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1,matched_dsrl_na,native_online_qa
100000,2202,actor_local,fixed_state_mirror,49,1,1,9.213887214660645,19.695701599121094,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,12.535761833190918,12.535761833190918,12.535761833190918,12.535761833190918,1.0,0,1.0,1.0,0.0,0.0,0.16666666666666666,1,1.0,0.16666666666666666,0.0,1,matched_dsrl_na,native_online_qa
100000,2202,actor_local,fixed_state_mirror,50,1,1,1536.3955078125,1556.3173828125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.6221923828125,0.6221923828125,0.6221923828125,0.6221923828125,1.0,0,1.0,1.0,0.0,0.0,0.041666666666666664,1,1.0,0.041666666666666664,0.0,1,matched_dsrl_na,native_online_qa
100000,2202,actor_local,fixed_state_mirror,51,1,1,1588.3489990234375,1592.8546142578125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.96826171875,0.96826171875,0.96826171875,0.96826171875,1.0,0,1.0,1.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1,matched_dsrl_na,native_online_qa
100000,2202,actor_local,fixed_state_mirror,52,1,1,1712.8028564453125,1714.1634521484375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.7354736328125,0.7354736328125,0.7354736328125,0.7354736328125,1.0,0,1.0,1.0,0.0,0.0,0.041666666666666664,1,1.0,0.041666666666666664,0.0,1,matched_dsrl_na,native_online_qa
100000,2202,actor_local,fixed_state_mirror,53,1,1,1736.283935546875,1734.3782958984375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.789306640625,1.789306640625,1.789306640625,1.789306640625,1.0,0,1.0,1.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1,matched_dsrl_na,native_online_qa
100000,2202,actor_local,fixed_state_mirror,54,1,1,1734.40234375,1729.2130126953125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.6790771484375,0.6790771484375,0.6790771484375,0.6790771484375,1.0,0,1.0,1.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1,matched_dsrl_na,native_online_qa
100000,2202,actor_local,fixed_state_mirror,55,1,1,1725.697265625,1726.7913818359375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,4.2481689453125,4.2481689453125,4.2481689453125,4.2481689453125,1.0,0,1.0,1.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1,matched_dsrl_na,native_online_qa
100000,2202,actor_local,fixed_state_mirror,56,1,1,1586.9466552734375,1579.4378662109375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,11.818115234375,11.818115234375,11.818115234375,11.818115234375,1.0,0,1.0,1.0,0.0,0.0,0.041666666666666664,1,1.0,0.041666666666666664,0.0,1,matched_dsrl_na,native_online_qa
100000,2202,actor_local,fixed_state_mirror,57,1,1,1650.47705078125,1649.1138916015625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.4676513671875,0.4676513671875,0.4676513671875,0.4676513671875,1.0,0,1.0,1.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1,matched_dsrl_na,native_online_qa
100000,2202,actor_local,fixed_state_mirror,58,1,1,1733.6290283203125,1729.5849609375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2.3304443359375,2.3304443359375,2.3304443359375,2.3304443359375,1.0,0,1.0,1.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1,matched_dsrl_na,native_online_qa
100000,2202,actor_local,fixed_state_mirror,59,1,1,1617.6470947265625,1621.9951171875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.849609375,1.849609375,1.849609375,1.849609375,1.0,0,1.0,1.0,0.0,0.0,0.25,1,1.0,0.25,0.0,1,matched_dsrl_na,native_online_qa
100000,2202,actor_local,fixed_state_mirror,60,1,1,1630.173095703125,1632.0579833984375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2.2064208984375,2.2064208984375,2.2064208984375,2.2064208984375,1.0,0,1.0,1.0,0.0,0.0,0.041666666666666664,1,1.0,0.041666666666666664,0.0,1,matched_dsrl_na,native_online_qa
100000,2202,actor_local,fixed_state_mirror,61,1,1,1683.9395751953125,1685.8092041015625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.021728515625,0.021728515625,0.021728515625,0.021728515625,1.0,0,1.0,1.0,0.0,0.0,0.08333333333333333,1,1.0,0.08333333333333333,0.0,1,matched_dsrl_na,native_online_qa
100000,2202,actor_local,fixed_state_mirror,62,1,1,1702.178955078125,1704.626953125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.067626953125,1.067626953125,1.067626953125,1.067626953125,1.0,0,1.0,1.0,0.0,0.0,0.08333333333333333,1,1.0,0.08333333333333333,0.0,1,matched_dsrl_na,native_online_qa
100000,2202,actor_local,fixed_state_mirror,63,1,1,1737.3333740234375,1736.7750244140625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.180419921875,0.180419921875,0.180419921875,0.180419921875,1.0,0,1.0,1.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1,matched_dsrl_na,native_online_qa
100000,2202,actor_local,fixed_state_mirror,64,1,1,283.5862731933594,292.718505859375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.87359619140625,1.87359619140625,1.87359619140625,1.87359619140625,1.0,0,1.0,1.0,0.0,0.0,0.375,1,1.0,0.375,0.0,1,matched_dsrl_na,native_online_qa
100000,2202,actor_local,fixed_state_mirror,65,1,1,1433.6956787109375,1456.7783203125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,5.189453125,5.189453125,5.189453125,5.189453125,1.0,0,1.0,1.0,0.0,0.0,0.2916666666666667,1,1.0,0.2916666666666667,0.0,1,matched_dsrl_na,native_online_qa
100000,2202,actor_local,fixed_state_mirror,66,1,1,1705.8160400390625,1710.823486328125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3.716796875,3.716796875,3.716796875,3.716796875,1.0,0,1.0,1.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1,matched_dsrl_na,native_online_qa
100000,2202,actor_local,fixed_state_mirror,67,1,1,1706.766845703125,1704.3826904296875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,4.1719970703125,4.1719970703125,4.1719970703125,4.1719970703125,1.0,0,1.0,1.0,0.0,0.0,0.041666666666666664,1,1.0,0.041666666666666664,0.0,1,matched_dsrl_na,native_online_qa
100000,2202,actor_local,fixed_state_mirror,68,1,1,1564.40234375,1555.1177978515625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,5.262451171875,5.262451171875,5.262451171875,5.262451171875,1.0,0,1.0,1.0,0.0,0.0,0.2916666666666667,1,1.0,0.2916666666666667,0.0,1,matched_dsrl_na,native_online_qa
100000,2202,actor_local,fixed_state_mirror,69,1,1,1724.8792724609375,1725.38330078125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2.673095703125,2.673095703125,2.673095703125,2.673095703125,1.0,0,1.0,1.0,0.0,0.0,0.041666666666666664,1,1.0,0.041666666666666664,0.0,1,matched_dsrl_na,native_online_qa
100000,2202,actor_local,fixed_state_mirror,70,1,1,1571.5413818359375,1570.75830078125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2.43310546875,2.43310546875,2.43310546875,2.43310546875,1.0,0,1.0,1.0,0.0,0.0,0.08333333333333333,1,1.0,0.08333333333333333,0.0,1,matched_dsrl_na,native_online_qa
100000,2202,actor_local,fixed_state_mirror,71,1,1,1726.6107177734375,1720.156982421875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.4517822265625,0.4517822265625,0.4517822265625,0.4517822265625,1.0,0,1.0,1.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1,matched_dsrl_na,native_online_qa
100000,2202,actor_local,fixed_state_mirror,72,1,1,1423.6319580078125,1412.7403564453125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2.3826904296875,2.3826904296875,2.3826904296875,2.3826904296875,1.0,0,1.0,1.0,0.0,0.0,0.16666666666666666,1,1.0,0.16666666666666666,0.0,1,matched_dsrl_na,native_online_qa
100000,2202,actor_local,fixed_state_mirror,73,1,1,47.239906311035156,36.92974853515625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,11.202713012695312,11.202713012695312,11.202713012695312,11.202713012695312,1.0,0,1.0,1.0,0.0,0.0,0.041666666666666664,1,1.0,0.041666666666666664,0.0,1,matched_dsrl_na,native_online_qa
100000,2202,actor_local,fixed_state_mirror,74,1,1,1584.0067138671875,1599.010009765625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,12.29541015625,12.29541015625,12.29541015625,12.29541015625,1.0,0,1.0,1.0,0.0,0.0,0.125,1,1.0,0.125,0.0,1,matched_dsrl_na,native_online_qa
100000,2202,actor_local,fixed_state_mirror,75,1,1,1582.76025390625,1581.9283447265625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2.3809814453125,2.3809814453125,2.3809814453125,2.3809814453125,1.0,0,1.0,1.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1,matched_dsrl_na,native_online_qa
